,z-nm,x-nm,y-nm,Trace_ID,chr,start,stop,color-channel,FOV_ID
38324,4395.083897955189,126756.35029880497,174762.6058133552,14072_CAST,chr3,34701078,34706078,561nm,14
38325,,,,14072_CAST,chr3,34706078,34711078,750nm,14
38326,,,,14072_CAST,chr3,34711078,34716078,647nm,14
38327,4327.0713425507165,126866.64231914277,174739.72218353106,14072_CAST,chr3,34716078,34721078,561nm,14
38328,,,,14072_CAST,chr3,34721078,34726078,750nm,14
38329,4470.674598848961,126906.94633702472,174807.41487969452,14072_CAST,chr3,34726078,34731078,647nm,14
38330,4073.908774928535,126929.90046582156,174579.45881012623,14072_CAST,chr3,34726078,34726078,561nm,14
38331,4077.9420355306534,126931.39498829479,174577.39493230582,14072_CAST,chr3,34731078,34736078,750nm,14
38332,4545.025794246793,126890.17696161564,174820.57540502213,14072_CAST,chr3,34736078,34741078,647nm,14
38333,4613.836087687754,126809.62820179026,174693.3608359852,14072_CAST,chr3,34741078,34746078,561nm,14
38334,4555.477841049636,126830.2176078764,174690.47879213482,14072_CAST,chr3,34746078,34751078,750nm,14
38335,,,,14072_CAST,chr3,34751078,34756078,647nm,14
38336,4633.188654034275,126828.19910336597,174805.80145110472,14072_CAST,chr3,34756078,34761078,561nm,14
38337,,,,14072_CAST,chr3,34761078,34766078,750nm,14
38338,,,,14072_CAST,chr3,34766078,34771078,647nm,14
38339,4274.865686671787,127193.74897092841,174899.96848456387,14072_CAST,chr3,34771078,34776078,561nm,14
38340,4263.308509944472,127113.12979515463,174846.27926542598,14072_CAST,chr3,34776078,34781078,750nm,14
38341,,,,14072_CAST,chr3,34781078,34786078,647nm,14
38342,,,,14072_CAST,chr3,34786078,34791078,561nm,14
38343,,,,14072_CAST,chr3,34791078,34796078,750nm,14
38344,4336.810516590957,126652.01217828254,174726.66566435012,14072_CAST,chr3,34796078,34801078,647nm,14
38345,,,,14072_CAST,chr3,34801078,34806078,561nm,14
38346,,,,14078_CAST,chr3,34601078,34606078,750nm,14
38347,8437.329074791602,185629.80510411304,182881.8183456344,14078_CAST,chr3,34606078,34611078,647nm,14
38348,,,,14078_CAST,chr3,34611078,34616078,561nm,14
38349,,,,14078_CAST,chr3,34616078,34621078,750nm,14
38350,8596.73277930789,185096.02872883106,182884.21743549782,14078_CAST,chr3,34621078,34626078,647nm,14
38351,8574.067421074269,185158.1877298807,182892.01844413238,14078_CAST,chr3,34626078,34631078,561nm,14
38352,8651.124097589936,185101.7417674051,182983.55624792294,14078_CAST,chr3,34631078,34636078,750nm,14
38353,8631.618045452955,185126.33175509187,182960.65266515553,14078_CAST,chr3,34636078,34641078,647nm,14
38354,8531.912781963227,185098.2612130733,182921.62641242758,14078_CAST,chr3,34641078,34646078,561nm,14
38355,8698.516235442885,185043.75022949325,183003.21275348504,14078_CAST,chr3,34646078,34651078,750nm,14
38356,8169.922696644813,185317.7225691581,182397.04407537755,14078_CAST,chr3,34651078,34656078,647nm,14
38357,,,,14078_CAST,chr3,34656078,34661078,561nm,14
38358,,,,14078_CAST,chr3,34661078,34666078,750nm,14
38359,8597.729764040821,184937.4057448222,182983.40480502506,14078_CAST,chr3,34666078,34671078,647nm,14
38360,8667.542745601286,185099.3119239797,182929.99380721248,14078_CAST,chr3,34671078,34676078,561nm,14
38361,8491.14355076677,185089.20051422247,183072.52149590437,14078_CAST,chr3,34676078,34681078,750nm,14
38362,8736.88585647903,185547.14503880325,182708.8058908288,14078_CAST,chr3,34681078,34686078,647nm,14
38363,,,,14078_CAST,chr3,34686078,34691078,561nm,14
38364,8471.428708227864,185553.72975745672,182513.4805885119,14078_CAST,chr3,34691078,34696078,750nm,14
38365,8584.411014241145,185308.08543369194,183048.1677908769,14078_CAST,chr3,34696078,34701078,647nm,14
38366,8398.274009225463,185599.9281137519,182619.3827432797,14078_CAST,chr3,34701078,34706078,561nm,14
38367,8356.693507937029,185581.6250636887,182689.7180750524,14078_CAST,chr3,34706078,34711078,750nm,14
38368,,,,14078_CAST,chr3,34711078,34716078,647nm,14
38369,,,,14078_CAST,chr3,34716078,34721078,561nm,14
38370,8552.423671154384,185249.11997254076,182884.3564139323,14078_CAST,chr3,34721078,34726078,750nm,14
38371,8501.988714389981,185258.50454241686,182808.46167798282,14078_CAST,chr3,34726078,34731078,647nm,14
38372,8517.270078590996,185335.31423726794,182782.27472970836,14078_CAST,chr3,34726078,34726078,561nm,14
38373,8413.446447257207,185250.71511202486,182855.18003448704,14078_CAST,chr3,34731078,34736078,750nm,14
38374,8456.406611070268,185211.13188242677,182834.74005162015,14078_CAST,chr3,34736078,34741078,647nm,14
38375,8565.432021258159,185145.36846238514,182694.97904332986,14078_CAST,chr3,34741078,34746078,561nm,14
38376,,,,14078_CAST,chr3,34746078,34751078,750nm,14
38377,8510.269071859171,185178.4311060601,182862.2020406566,14078_CAST,chr3,34751078,34756078,647nm,14
38378,8483.713493049054,185245.29027780084,182797.78810358676,14078_CAST,chr3,34756078,34761078,561nm,14
38379,,,,14078_CAST,chr3,34761078,34766078,750nm,14
38380,,,,14078_CAST,chr3,34766078,34771078,647nm,14
38381,,,,14078_CAST,chr3,34771078,34776078,561nm,14
38382,,,,14078_CAST,chr3,34776078,34781078,750nm,14
38383,,,,14078_CAST,chr3,34781078,34786078,647nm,14
38384,,,,14078_CAST,chr3,34786078,34791078,561nm,14
38385,8637.466696781014,185052.01696389937,182441.47528633478,14078_CAST,chr3,34791078,34796078,750nm,14
38386,8651.0403800633,185032.0197430895,182490.2989528371,14078_CAST,chr3,34796078,34801078,647nm,14
38387,,,,14078_CAST,chr3,34801078,34806078,561nm,14
38388,2048.5991432476203,120379.06626507554,190482.92315898417,14082_CAST,chr3,34601078,34606078,750nm,14
38389,2229.999245098081,120208.72346295456,190453.17909770133,14082_CAST,chr3,34606078,34611078,647nm,14
38390,2267.6844187523775,120212.723752459,190460.93978189983,14082_CAST,chr3,34611078,34616078,561nm,14
38391,,,,14082_CAST,chr3,34616078,34621078,750nm,14
38392,2216.756494670537,120250.12153583969,190806.27131396547,14082_CAST,chr3,34621078,34626078,647nm,14
38393,,,,14082_CAST,chr3,34626078,34631078,561nm,14
38394,,,,14082_CAST,chr3,34631078,34636078,750nm,14
38395,2339.234512866277,120321.74275172976,190474.72400232204,14082_CAST,chr3,34636078,34641078,647nm,14
38396,2402.749959413116,120308.94283145238,190567.56122921873,14082_CAST,chr3,34641078,34646078,561nm,14
38397,2536.7435729995295,120178.03911399424,190512.24464618397,14082_CAST,chr3,34646078,34651078,750nm,14
38398,2444.8562975570158,120144.56335908275,190560.29992709463,14082_CAST,chr3,34651078,34656078,647nm,14
38399,2405.1528086055023,120306.73243419718,190590.68651629356,14082_CAST,chr3,34656078,34661078,561nm,14
38400,2407.17738332941,120241.73065547612,190671.47861757866,14082_CAST,chr3,34661078,34666078,750nm,14
38401,2466.3036117039283,120299.85384190189,190574.52045368263,14082_CAST,chr3,34666078,34671078,647nm,14
38402,2378.8963769889,120269.61595621817,190552.4587883242,14082_CAST,chr3,34671078,34676078,561nm,14
38403,,,,14082_CAST,chr3,34676078,34681078,750nm,14
38404,2393.3953394750642,120309.9217260973,190572.42782438625,14082_CAST,chr3,34681078,34686078,647nm,14
38405,,,,14082_CAST,chr3,34686078,34691078,561nm,14
38406,,,,14082_CAST,chr3,34691078,34696078,750nm,14
38407,,,,14082_CAST,chr3,34696078,34701078,647nm,14
38408,,,,14082_CAST,chr3,34701078,34706078,561nm,14
38409,2241.211897005646,120462.97436987367,190615.60058024235,14082_CAST,chr3,34706078,34711078,750nm,14
38410,2181.8956143022547,120481.89390928474,190496.14054710278,14082_CAST,chr3,34711078,34716078,647nm,14
38411,2314.747718579668,120535.46742572961,190468.3473305825,14082_CAST,chr3,34716078,34721078,561nm,14
38412,,,,14082_CAST,chr3,34721078,34726078,750nm,14
38413,2395.083848355862,120454.74999730496,190418.7364524977,14082_CAST,chr3,34726078,34731078,647nm,14
38414,,,,14082_CAST,chr3,34726078,34726078,561nm,14
38415,2462.9135513251354,120377.51246662745,190268.01402240142,14082_CAST,chr3,34731078,34736078,750nm,14
38416,2408.3675305462593,120387.42804762705,190208.24981268932,14082_CAST,chr3,34736078,34741078,647nm,14
38417,,,,14082_CAST,chr3,34741078,34746078,561nm,14
38418,,,,14082_CAST,chr3,34746078,34751078,750nm,14
38419,2482.676572115134,120392.82012583391,190587.3143442575,14082_CAST,chr3,34751078,34756078,647nm,14
38420,,,,14082_CAST,chr3,34756078,34761078,561nm,14
38421,,,,14082_CAST,chr3,34761078,34766078,750nm,14
38422,,,,14082_CAST,chr3,34766078,34771078,647nm,14
38423,,,,14082_CAST,chr3,34771078,34776078,561nm,14
38424,,,,14082_CAST,chr3,34776078,34781078,750nm,14
38425,,,,14082_CAST,chr3,34781078,34786078,647nm,14
38426,2341.0742722267028,120320.87320189852,190514.58446192683,14082_CAST,chr3,34786078,34791078,561nm,14
38427,2455.566821049844,120360.47597983148,190482.79226564543,14082_CAST,chr3,34791078,34796078,750nm,14
38428,2387.1536097310905,120414.47913562063,190408.73392453283,14082_CAST,chr3,34796078,34801078,647nm,14
38429,2400.6088758837777,120378.74305740328,190383.9840646293,14082_CAST,chr3,34801078,34806078,561nm,14
38430,,,,14084_CAST,chr3,34601078,34606078,750nm,14
38431,3219.324737076773,98088.64279615042,197368.2963439549,14084_CAST,chr3,34606078,34611078,647nm,14
38432,,,,14084_CAST,chr3,34611078,34616078,561nm,14
38433,3322.5680613753216,97495.44352704205,197257.83585631393,14084_CAST,chr3,34616078,34621078,750nm,14
38434,3266.7229135316534,97495.09018187552,197200.4290632027,14084_CAST,chr3,34621078,34626078,647nm,14
38435,3046.2225180610762,97715.78472295572,197187.8697429255,14084_CAST,chr3,34626078,34631078,561nm,14
38436,2875.6522974304266,97667.69242415657,197296.29892382023,14084_CAST,chr3,34631078,34636078,750nm,14
38437,2951.944763489445,97699.59080172957,197126.21801732676,14084_CAST,chr3,34636078,34641078,647nm,14
38438,2942.1886898350213,97759.09405522335,197044.86032570052,14084_CAST,chr3,34641078,34646078,561nm,14
38439,,,,14084_CAST,chr3,34646078,34651078,750nm,14
38440,3009.525901850789,97864.96784046775,197051.90016868303,14084_CAST,chr3,34651078,34656078,647nm,14
38441,,,,14084_CAST,chr3,34656078,34661078,561nm,14
38442,3085.424868826729,97940.14536695647,197030.34284007017,14084_CAST,chr3,34661078,34666078,750nm,14
38443,3139.537815366605,97927.71071207568,197119.58255760034,14084_CAST,chr3,34666078,34671078,647nm,14
38444,3403.434377955382,97939.60425264876,197167.36439293006,14084_CAST,chr3,34671078,34676078,561nm,14
38445,3208.4029432624816,97941.22014858264,197081.83713713737,14084_CAST,chr3,34676078,34681078,750nm,14
38446,3213.108479067688,97924.13158186983,197033.22773307614,14084_CAST,chr3,34681078,34686078,647nm,14
38447,,,,14084_CAST,chr3,34686078,34691078,561nm,14
38448,3251.011535114127,97983.05199867919,197132.72067451727,14084_CAST,chr3,34691078,34696078,750nm,14
38449,3239.590325400483,97927.90728109231,197154.98348323218,14084_CAST,chr3,34696078,34701078,647nm,14
38450,3274.88737459794,97899.04911114193,197135.2938143168,14084_CAST,chr3,34701078,34706078,561nm,14
38451,3165.884340852579,97884.4775830863,197154.79151866102,14084_CAST,chr3,34706078,34711078,750nm,14
38452,3224.4407439914526,97899.66967492008,197132.89462172898,14084_CAST,chr3,34711078,34716078,647nm,14
38453,,,,14084_CAST,chr3,34716078,34721078,561nm,14
38454,,,,14084_CAST,chr3,34721078,34726078,750nm,14
38455,3181.5416878894284,97844.12920232055,197238.49558883804,14084_CAST,chr3,34726078,34731078,647nm,14
38456,2932.276659648094,97874.11884681806,197145.61290518555,14084_CAST,chr3,34726078,34726078,561nm,14
38457,3134.1014184697365,97743.79580655722,197168.13617937846,14084_CAST,chr3,34731078,34736078,750nm,14
38458,3332.931041534659,97756.86598948274,197229.54599928283,14084_CAST,chr3,34736078,34741078,647nm,14
38459,3497.6144033709766,97759.56745379836,197284.76709302625,14084_CAST,chr3,34741078,34746078,561nm,14
38460,,,,14084_CAST,chr3,34746078,34751078,750nm,14
38461,3425.0377051669902,97850.22187156357,197171.39595817367,14084_CAST,chr3,34751078,34756078,647nm,14
38462,3577.488830762903,97941.82108492812,197209.23244968156,14084_CAST,chr3,34756078,34761078,561nm,14
38463,3274.737695755569,98003.2324571305,197119.2826943384,14084_CAST,chr3,34761078,34766078,750nm,14
38464,3264.825938271291,97931.81314571576,197118.61474386055,14084_CAST,chr3,34766078,34771078,647nm,14
38465,,,,14084_CAST,chr3,34771078,34776078,561nm,14
38466,3084.7625663104536,97884.81969929862,197099.13152450172,14084_CAST,chr3,34776078,34781078,750nm,14
38467,3230.87711441057,98129.15608217925,197011.7186520321,14084_CAST,chr3,34781078,34786078,647nm,14
38468,2909.5324497750476,98020.77360369985,196986.9171105475,14084_CAST,chr3,34786078,34791078,561nm,14
38469,3387.701949970352,98205.12152890745,197025.33780520878,14084_CAST,chr3,34791078,34796078,750nm,14
38470,2806.9375812670582,97908.7035951127,196954.69828453392,14084_CAST,chr3,34796078,34801078,647nm,14
38471,3027.577605624551,97964.287355143,197067.2258042387,14084_CAST,chr3,34801078,34806078,561nm,14
38472,,,,14088_CAST,chr3,34601078,34606078,750nm,14
38473,,,,14088_CAST,chr3,34606078,34611078,647nm,14
38474,,,,14088_CAST,chr3,34611078,34616078,561nm,14
38475,,,,14088_CAST,chr3,34616078,34621078,750nm,14
38476,,,,14088_CAST,chr3,34621078,34626078,647nm,14
38477,3048.8616125960366,142313.28342017025,200363.27564168107,14088_CAST,chr3,34626078,34631078,561nm,14
38478,3012.4730051166716,142288.34753404578,200278.2000280259,14088_CAST,chr3,34631078,34636078,750nm,14
38479,3022.838187942745,142684.70627384816,200392.40918370546,14088_CAST,chr3,34636078,34641078,647nm,14
38480,3090.625952156628,142639.08431136474,200484.87191356748,14088_CAST,chr3,34641078,34646078,561nm,14
38481,3069.285552017243,142589.8884612995,200430.10870690923,14088_CAST,chr3,34646078,34651078,750nm,14
38482,,,,14088_CAST,chr3,34651078,34656078,647nm,14
38483,2992.9475540591834,142157.9135313761,200463.0407812283,14088_CAST,chr3,34656078,34661078,561nm,14
38484,2948.054696034749,142140.2062621584,200354.1198932107,14088_CAST,chr3,34661078,34666078,750nm,14
38485,2996.6076164449196,142099.60455322044,200252.65827380033,14088_CAST,chr3,34666078,34671078,647nm,14
38486,,,,14088_CAST,chr3,34671078,34676078,561nm,14
38487,3053.848267279454,142196.74671506498,200423.48807685304,14088_CAST,chr3,34676078,34681078,750nm,14
38488,2997.1280679594533,142210.91489828433,200325.30573618476,14088_CAST,chr3,34681078,34686078,647nm,14
38489,,,,14088_CAST,chr3,34686078,34691078,561nm,14
38490,,,,14088_CAST,chr3,34691078,34696078,750nm,14
38491,2977.532573191894,142195.17641141432,200370.6463413833,14088_CAST,chr3,34696078,34701078,647nm,14
38492,3082.1895401808565,142216.65990196625,200293.46413954793,14088_CAST,chr3,34701078,34706078,561nm,14
38493,3130.4539707731933,142275.90528660236,200272.31126122634,14088_CAST,chr3,34706078,34711078,750nm,14
38494,3105.1466657781684,142513.30630158266,200254.8713497896,14088_CAST,chr3,34711078,34716078,647nm,14
38495,3137.8029031826495,142249.07000689788,200147.90681787053,14088_CAST,chr3,34716078,34721078,561nm,14
38496,2959.821806692188,142451.12800122958,200215.9410029633,14088_CAST,chr3,34721078,34726078,750nm,14
38497,2878.7728971904758,142500.52694484303,200072.2636957111,14088_CAST,chr3,34726078,34731078,647nm,14
38498,2907.7615949482183,142420.2511981765,200149.84956375818,14088_CAST,chr3,34726078,34726078,561nm,14
38499,3083.607030644768,142518.11136760892,200296.10819286105,14088_CAST,chr3,34731078,34736078,750nm,14
38500,,,,14088_CAST,chr3,34736078,34741078,647nm,14
38501,,,,14088_CAST,chr3,34741078,34746078,561nm,14
38502,2855.3425214672443,142637.33193439187,199911.04890547518,14088_CAST,chr3,34746078,34751078,750nm,14
38503,,,,14088_CAST,chr3,34751078,34756078,647nm,14
38504,2857.118367474377,142379.83629808555,200080.36514544318,14088_CAST,chr3,34756078,34761078,561nm,14
38505,2972.3444608290038,142396.37496863015,200135.4123848002,14088_CAST,chr3,34761078,34766078,750nm,14
38506,,,,14088_CAST,chr3,34766078,34771078,647nm,14
38507,,,,14088_CAST,chr3,34771078,34776078,561nm,14
38508,2888.977365509004,142222.72073647767,200282.91280214206,14088_CAST,chr3,34776078,34781078,750nm,14
38509,,,,14088_CAST,chr3,34781078,34786078,647nm,14
38510,2974.9793935459684,142327.8882112761,200126.97749902136,14088_CAST,chr3,34786078,34791078,561nm,14
38511,2727.237303536698,142390.4418201459,200086.16343636555,14088_CAST,chr3,34791078,34796078,750nm,14
38512,2831.9850696106614,142409.4393089514,200041.00022268243,14088_CAST,chr3,34796078,34801078,647nm,14
38513,2663.44161086535,142656.45201058625,200087.73324492652,14088_CAST,chr3,34801078,34806078,561nm,14
38514,,,,14092_CAST,chr3,34601078,34606078,750nm,14
38515,,,,14092_CAST,chr3,34606078,34611078,647nm,14
38516,,,,14092_CAST,chr3,34611078,34616078,561nm,14
38517,,,,14092_CAST,chr3,34616078,34621078,750nm,14
38518,,,,14092_CAST,chr3,34621078,34626078,647nm,14
38519,,,,14092_CAST,chr3,34626078,34631078,561nm,14
38520,,,,14092_CAST,chr3,34631078,34636078,750nm,14
38521,6503.296960115651,116920.29189793597,200401.92754689505,14092_CAST,chr3,34636078,34641078,647nm,14
38522,6631.08795025677,116966.0889357869,200347.3662637214,14092_CAST,chr3,34641078,34646078,561nm,14
38523,6686.40847725411,116991.7567507715,200418.55848921748,14092_CAST,chr3,34646078,34651078,750nm,14
38524,6678.099255875612,117091.58347109621,200422.86666955106,14092_CAST,chr3,34651078,34656078,647nm,14
38525,,,,14092_CAST,chr3,34656078,34661078,561nm,14
38526,6557.091462842684,116991.14687597571,200318.7104384163,14092_CAST,chr3,34661078,34666078,750nm,14
38527,6532.430199752851,116994.85651514874,200349.67303457425,14092_CAST,chr3,34666078,34671078,647nm,14
38528,6472.036081517728,116885.88852032121,200521.62125492445,14092_CAST,chr3,34671078,34676078,561nm,14
38529,6355.599514741038,116988.70716626669,200722.46842424487,14092_CAST,chr3,34676078,34681078,750nm,14
38530,6458.163994701357,116971.30608815297,200603.91884361985,14092_CAST,chr3,34681078,34686078,647nm,14
38531,6522.936131526183,116914.13163145888,200477.3261022456,14092_CAST,chr3,34686078,34691078,561nm,14
38532,,,,14092_CAST,chr3,34691078,34696078,750nm,14
38533,,,,14092_CAST,chr3,34696078,34701078,647nm,14
38534,6784.799519473883,117200.60141431703,200496.00003047514,14092_CAST,chr3,34701078,34706078,561nm,14
38535,6639.229068402787,117112.89477340697,200508.3436464187,14092_CAST,chr3,34706078,34711078,750nm,14
38536,,,,14092_CAST,chr3,34711078,34716078,647nm,14
38537,6484.467604821372,117032.00972140093,200608.69865433086,14092_CAST,chr3,34716078,34721078,561nm,14
38538,,,,14092_CAST,chr3,34721078,34726078,750nm,14
38539,6513.111944556967,116938.8143748201,200572.18334189398,14092_CAST,chr3,34726078,34731078,647nm,14
38540,,,,14092_CAST,chr3,34726078,34726078,561nm,14
38541,,,,14092_CAST,chr3,34731078,34736078,750nm,14
38542,6665.903509918826,117068.53885233615,200537.19415990965,14092_CAST,chr3,34736078,34741078,647nm,14
38543,,,,14092_CAST,chr3,34741078,34746078,561nm,14
38544,,,,14092_CAST,chr3,34746078,34751078,750nm,14
38545,,,,14092_CAST,chr3,34751078,34756078,647nm,14
38546,,,,14092_CAST,chr3,34756078,34761078,561nm,14
38547,6543.91985859397,117170.1795155383,200486.14716148473,14092_CAST,chr3,34761078,34766078,750nm,14
38548,,,,14092_CAST,chr3,34766078,34771078,647nm,14
38549,,,,14092_CAST,chr3,34771078,34776078,561nm,14
38550,6491.458174880602,116742.2055088375,200490.3974127156,14092_CAST,chr3,34776078,34781078,750nm,14
38551,6575.700233574882,116957.29345579099,200529.67040397166,14092_CAST,chr3,34781078,34786078,647nm,14
38552,,,,14092_CAST,chr3,34786078,34791078,561nm,14
38553,6606.76816773535,116922.69049832273,200496.23403188286,14092_CAST,chr3,34791078,34796078,750nm,14
38554,6508.122158018772,116965.40801799836,200514.97697601965,14092_CAST,chr3,34796078,34801078,647nm,14
38555,6430.793904790245,116932.34928167485,200498.2959266289,14092_CAST,chr3,34801078,34806078,561nm,14
38556,,,,14102_CAST,chr3,34601078,34606078,750nm,14
38557,2329.1497881339183,128368.7270896743,215911.35530325168,14102_CAST,chr3,34606078,34611078,647nm,14
38558,,,,14102_CAST,chr3,34611078,34616078,561nm,14
38559,2141.9745474332517,128429.71620400404,216036.91547596134,14102_CAST,chr3,34616078,34621078,750nm,14
38560,2525.768833369677,128628.55447483296,216313.80401334853,14102_CAST,chr3,34621078,34626078,647nm,14
38561,,,,14102_CAST,chr3,34626078,34631078,561nm,14
38562,2240.5916156731223,128548.6568305926,216027.85404919693,14102_CAST,chr3,34631078,34636078,750nm,14
38563,2282.4322172325574,128421.10600411084,216168.69026491718,14102_CAST,chr3,34636078,34641078,647nm,14
38564,,,,14102_CAST,chr3,34641078,34646078,561nm,14
38565,2215.090573881902,128471.55074262495,216094.73378594706,14102_CAST,chr3,34646078,34651078,750nm,14
38566,,,,14102_CAST,chr3,34651078,34656078,647nm,14
38567,2403.373791909165,128092.17728890202,216175.78228341544,14102_CAST,chr3,34656078,34661078,561nm,14
38568,2169.3207947878163,128271.62711850881,216247.33503715208,14102_CAST,chr3,34661078,34666078,750nm,14
38569,2096.207843184846,128202.05223810587,216167.91226731933,14102_CAST,chr3,34666078,34671078,647nm,14
38570,,,,14102_CAST,chr3,34671078,34676078,561nm,14
38571,2257.1112042645327,128081.4969015319,216052.90761284338,14102_CAST,chr3,34676078,34681078,750nm,14
38572,,,,14102_CAST,chr3,34681078,34686078,647nm,14
38573,2016.6498202486991,128508.2458688192,215845.51236546325,14102_CAST,chr3,34686078,34691078,561nm,14
38574,2055.5485501949406,128273.65479103095,216023.49283304546,14102_CAST,chr3,34691078,34696078,750nm,14
38575,2523.1949722526524,127975.16782376512,216011.73568284206,14102_CAST,chr3,34696078,34701078,647nm,14
38576,,,,14102_CAST,chr3,34701078,34706078,561nm,14
38577,2205.135480850942,128175.57541782825,216032.6593520405,14102_CAST,chr3,34706078,34711078,750nm,14
38578,,,,14102_CAST,chr3,34711078,34716078,647nm,14
38579,,,,14102_CAST,chr3,34716078,34721078,561nm,14
38580,2408.135182937288,128210.64879317276,216127.9748216726,14102_CAST,chr3,34721078,34726078,750nm,14
38581,2333.9328225103404,128139.60502777314,216138.23183548756,14102_CAST,chr3,34726078,34731078,647nm,14
38582,2352.669946839994,128205.8972548189,216215.68718121754,14102_CAST,chr3,34726078,34726078,561nm,14
38583,2347.253113319279,128070.27651607996,216394.30810932556,14102_CAST,chr3,34731078,34736078,750nm,14
38584,,,,14102_CAST,chr3,34736078,34741078,647nm,14
38585,2669.6483319487847,128024.24692791044,216316.6461342116,14102_CAST,chr3,34741078,34746078,561nm,14
38586,,,,14102_CAST,chr3,34746078,34751078,750nm,14
38587,,,,14102_CAST,chr3,34751078,34756078,647nm,14
38588,2292.63291632792,128287.05189912382,216187.9850848385,14102_CAST,chr3,34756078,34761078,561nm,14
38589,,,,14102_CAST,chr3,34761078,34766078,750nm,14
38590,2338.623070115731,128084.37782267685,216285.37168804757,14102_CAST,chr3,34766078,34771078,647nm,14
38591,,,,14102_CAST,chr3,34771078,34776078,561nm,14
38592,3024.9159404699767,127975.57036275105,216279.3828483182,14102_CAST,chr3,34776078,34781078,750nm,14
38593,,,,14102_CAST,chr3,34781078,34786078,647nm,14
38594,2163.4635621932175,128263.75826846178,216166.87666995137,14102_CAST,chr3,34786078,34791078,561nm,14
38595,2179.441190354118,128175.2278666761,216138.0300344701,14102_CAST,chr3,34791078,34796078,750nm,14
38596,1930.3400489582161,128132.41064255284,216061.51273385773,14102_CAST,chr3,34796078,34801078,647nm,14
38597,2166.2550268204177,128326.62347501918,216017.79734634023,14102_CAST,chr3,34801078,34806078,561nm,14
38598,,,,15007_CAST,chr3,34601078,34606078,750nm,15
38599,4090.476991633373,76979.08214045025,22842.222596804353,15007_CAST,chr3,34606078,34611078,647nm,15
38600,,,,15007_CAST,chr3,34611078,34616078,561nm,15
38601,,,,15007_CAST,chr3,34616078,34621078,750nm,15
38602,3755.5912465436572,77243.20528929638,22492.16534486336,15007_CAST,chr3,34621078,34626078,647nm,15
38603,4012.832568875671,76921.73216693285,22553.36635259726,15007_CAST,chr3,34626078,34631078,561nm,15
38604,4010.1722075250013,76918.70338650235,22623.54453045048,15007_CAST,chr3,34631078,34636078,750nm,15
38605,4048.650896003948,76775.9444446691,22708.95370982372,15007_CAST,chr3,34636078,34641078,647nm,15
38606,3993.5254904336425,76963.6917520994,22603.812758573287,15007_CAST,chr3,34641078,34646078,561nm,15
38607,3889.3002289018677,76982.43839585285,22672.644700222332,15007_CAST,chr3,34646078,34651078,750nm,15
38608,3960.3319884577327,76945.92585229136,22796.072437575567,15007_CAST,chr3,34651078,34656078,647nm,15
38609,3854.541011963701,76950.56541637049,22669.47324258341,15007_CAST,chr3,34656078,34661078,561nm,15
38610,3903.66416768013,76949.79416444307,22626.25639939151,15007_CAST,chr3,34661078,34666078,750nm,15
38611,3955.6179734563807,77040.70280891254,22710.1688021731,15007_CAST,chr3,34666078,34671078,647nm,15
38612,3880.4853462768247,77093.24510450552,22747.17821823353,15007_CAST,chr3,34671078,34676078,561nm,15
38613,3927.1041625717794,76959.05346074502,22620.09178118575,15007_CAST,chr3,34676078,34681078,750nm,15
38614,3763.5220459149396,77109.02098717297,22641.225370262473,15007_CAST,chr3,34681078,34686078,647nm,15
38615,,,,15007_CAST,chr3,34686078,34691078,561nm,15
38616,3939.6184443591915,76858.71306138055,22610.5725178817,15007_CAST,chr3,34691078,34696078,750nm,15
38617,3784.0434089693895,77252.55959433553,22508.903547343893,15007_CAST,chr3,34696078,34701078,647nm,15
38618,3847.741100607646,76892.90720476648,22636.936546484543,15007_CAST,chr3,34701078,34706078,561nm,15
38619,3785.342770415571,76907.2774133207,22631.167245313634,15007_CAST,chr3,34706078,34711078,750nm,15
38620,3944.250102138082,76944.92269016737,22674.663277950145,15007_CAST,chr3,34711078,34716078,647nm,15
38621,3969.2502037825398,76879.07525742361,22673.07303688977,15007_CAST,chr3,34716078,34721078,561nm,15
38622,3871.6401342214585,77344.15687170748,22828.79212762297,15007_CAST,chr3,34721078,34726078,750nm,15
38623,4109.239491226046,77084.78287763282,22848.478129899697,15007_CAST,chr3,34726078,34731078,647nm,15
38624,3975.759114395836,77233.79948882795,22878.326580351113,15007_CAST,chr3,34726078,34726078,561nm,15
38625,,,,15007_CAST,chr3,34731078,34736078,750nm,15
38626,,,,15007_CAST,chr3,34736078,34741078,647nm,15
38627,4020.67820550714,76983.67357937824,22678.198545474675,15007_CAST,chr3,34741078,34746078,561nm,15
38628,3966.5185014829285,77021.10007574623,22721.34835340609,15007_CAST,chr3,34746078,34751078,750nm,15
38629,3820.1995317220553,77250.12228661854,22536.897359469305,15007_CAST,chr3,34751078,34756078,647nm,15
38630,4095.6443587304825,77094.66902196794,22777.69154080817,15007_CAST,chr3,34756078,34761078,561nm,15
38631,4108.415758331841,77137.08326543028,22723.70837427224,15007_CAST,chr3,34761078,34766078,750nm,15
38632,4170.876052201464,76948.42714974382,22882.202354895668,15007_CAST,chr3,34766078,34771078,647nm,15
38633,,,,15007_CAST,chr3,34771078,34776078,561nm,15
38634,3871.251845314769,77229.04448415647,22783.34521857057,15007_CAST,chr3,34776078,34781078,750nm,15
38635,,,,15007_CAST,chr3,34781078,34786078,647nm,15
